"The best hit (protein with highest percent identity) of the blastp results from the proteome of the major clonal complex  of the protein conservation analysis in Chapter 6. Subject_id: protein of the isolate along with the locus tag of the prokka output, CC : clonal complex, pct_identity: identity percentage, aln_length: aligned length of the protein, n_of_mismatches: no of mismatches, gap_openings: number of gaps found in the sequence when aligned, q_start: starting position of the query(potential vaccine candidate proteins) when aligned with subject protein, q_end: end position of the query,  s_start: starting position of the subject when aligned with query protein, s_end: ending position of the subject, e_value: number of expected hits of similar quality (score) that could be found just by chance, bit_score: sequence similarity independent of query sequence length and database size and is normalized based on the rawpairwise alignment score."													
													
													
													
													
													
													
													
													
Bifunctional autolysin (Atl)													
subject_id	CC	pct_identity	aln_length	n_of_mismatches	gap_openings	q_start	q_end	s_start	s_end	e_value	bit_score		
B051_F40_Y13_CC1_01940	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B052_F41_Y13_CC1_01593	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B053_F06_Y13_CC1_00048	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B054_F42_Y13_CC1_02143	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B055_F43_Y13_CC1_00929	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B056_F44_Y13_CC1_01876	CC1	99.69	323	1	0	1	323	458	780	0	650		
B057_F45_Y13_CC1_02146	CC1	99.381	323	2	0	1	323	940	1262	0	653		
B058_F46_Y13_CC1_01792	CC1	99.69	323	1	0	1	323	1864	2186	0	652		
B059_F47_Y13_CC1_01152	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B060_F48_Y13_CC1_00824	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B061_F48_Y13_CC1_01870	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B063_F50_Y13_CC1_01685	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B064_F51_Y13_CC1_02132	CC1	99.69	323	1	0	1	323	1864	2186	0	653		
B065_F52_Y13_CC1_02172	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B066_F54_Y18_CC1_01651	CC1	100	323	0	0	1	323	1	323	0	646		
B070_F54_Y18_CC1_01752	CC1	100	323	0	0	1	323	1	323	0	646		
B076_F59_Y18_CC1_02125	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B078_F61_Y18_CC1_01969	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B082_F63_Y18_CC1_00845	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B083_F63_Y18_CC1_01798	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B084_F64_Y18_CC1_02341	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B085_F65_Y18_CC1_01366	CC1	99.381	323	2	0	1	323	1864	2186	0	652		
B086_F66_Y18_CC1_00008	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B087_F65_Y18_CC1_01473	CC1	99.381	323	2	0	1	323	1864	2186	0	652		
B088_F65_Y18_CC1_02121	CC1	99.381	323	2	0	1	323	1864	2186	0	652		
B089_F65_Y18_CC1_01229	CC1	99.381	323	2	0	1	323	1864	2186	0	652		
B090_F67_Y18_CC1_02108	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B091_F67_Y18_CC1_02165	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B092_F65_Y18_CC1_01733	CC1	99.381	323	2	0	1	323	1864	2186	0	652		
B093_F65_Y18_CC1_01620	CC1	99.381	323	2	0	1	323	1864	2186	0	652		
B094_F65_Y18_CC1_01928	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B095_F68_Y18_CC1_02049	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B096_F68_Y18_CC1_01844	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B097_F63_Y18_CC1_01805	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B098_F69_Y18_CC1_00359	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B099_F69_Y18_CC1_00811	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B100_F64_Y18_CC1_02414	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B101_F64_Y18_CC1_00263	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B102_F65_Y18_CC1_01410	CC1	100	323	0	0	1	323	1	323	0	646		
B103_F65_Y18_CC1_01318	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B104_F65_Y18_CC1_01425	CC1	99.69	323	1	0	1	323	1864	2186	0	653		
B105_F65_Y18_CC1_01878	CC1	99.381	323	2	0	1	323	1864	2186	0	652		
B106_F65_Y18_CC1_02481	CC1	99.381	323	2	0	1	323	1864	2186	0	652		
B107_F70_Y18_CC1_02339	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B108_F62_Y18_CC1_02374	CC1	99.381	323	2	0	1	323	940	1262	0	653		
B109_F62_Y18_CC1_01945	CC1	99.381	323	2	0	1	323	940	1262	0	653		
B111_F70_Y18_CC1_01976	CC1	99.69	323	1	0	1	323	1864	2186	0	652		
B112_F70_Y18_CC1_00631	CC1	99.69	323	1	0	1	323	1864	2186	0	652		
B113_F70_Y18_CC1_01493	CC1	99.69	323	1	0	1	323	1864	2186	0	652		
B114_F66_Y18_CC1_01139	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B115_F65_Y18_CC1_02163	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B119_F62_Y18_CC1_01616	CC1	99.381	323	2	0	1	323	940	1262	0	653		
B121_F62_Y18_CC1_01520	CC1	99.381	323	2	0	1	323	940	1262	0	653		
B122_F71_Y18_CC1_01247	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B123_F69_Y18_CC1_01040	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B124_F69_Y18_CC1_00747	CC1	99.381	323	2	0	1	323	940	1262	0	650		
B125_F72_Y18_CC1_02260	CC1	99.69	323	1	0	1	323	1864	2186	0	653		
B126_F73_Y18_CC1_02185	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B127_F63_Y18_CC1_01657	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B128_F63_Y18_CC1_01866	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B129_F63_Y18_CC1_02090	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B130_F74_Y02_CC1_00838	CC1	99.69	323	1	0	1	323	1864	2186	0	653		
B133_F77_Y02_CC1_01929	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B136_F80_Y02_CC1_01074	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B139_F83_Y02_CC1_01409	CC1	99.69	323	1	0	1	323	1864	2186	0	653		
B140_F84_Y02_CC1_00670	CC1	99.69	323	1	0	1	323	1864	2186	0	653		
B142_F86_Y02_CC1_01464	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B143_F87_Y02_CC1_02183	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B144_F88_Y02_CC1_02206	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B146_F90_Y02_CC1_01757	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B147_F91_Y02_CC1_02186	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B148_F92_Y02_CC1_00815	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B149_F93_Y02_CC1_01945	CC1	99.69	323	1	0	1	323	1864	2186	0	653		
B150_F94_Y02_CC1_01752	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B152_F96_Y02_CC1_01259	CC1	99.69	323	1	0	1	323	1864	2186	0	653		
B153_F97_Y02_CC1_01926	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B154_F98_Y02_CC1_02383	CC1	99.69	323	1	0	1	323	1864	2186	0	653		
B155_F99_Y02_CC1_01916	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B156_F100_Y02_CC1_02334	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B157_F101_Y02_CC1_02059	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B159_F103_Y02_CC1_02283	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B160_F104_Y02_CC1_00901	CC1	99.381	323	2	0	1	323	1864	2186	0	651		
B161_F105_Y02_CC1_02020	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B162_F106_Y02_CC1_02167	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B163_F107_Y02_CC1_02250	CC1	99.69	323	1	0	1	323	1864	2186	0	653		
B165_F109_Y02_CC1_01555	CC1	99.69	323	1	0	1	323	1864	2186	0	652		
B166_F111_Y02_CC1_00938	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B167_F112_Y02_CC1_01923	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B168_F113_Y02_CC1_01716	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B169_F114_Y02_CC1_02239	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B170_F115_Y02_CC1_01697	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B171_F116_Y02_CC1_01741	CC1	99.381	323	2	0	1	323	1824	2146	0	650		
B172_F117_Y02_CC1_01989	CC1	99.381	323	2	0	1	323	1864	2186	0	651		
B173_F118_Y02_CC1_01630	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B174_F119_Y02_CC1_01969	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B175_F120_Y02_CC1_01964	CC1	99.69	323	1	0	1	323	1864	2186	0	653		
B177_F122_Y02_CC1_01956	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B178_F123_Y02_CC1_01945	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B181_F126_Y02_CC1_00348	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B182_F127_Y02_CC1_01607	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B183_F128_Y02_CC1_02383	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B185_F130_Y02_CC1_01738	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B186_F131_Y02_CC1_01677	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B187_F132_Y02_CC1_02324	CC1	99.69	323	1	0	1	323	940	1262	0	655		
B188_F133_Y02_CC1_01728	CC1	99.69	323	1	0	1	323	863	1185	0	655		
B027_F21_Y13_CC133_01765	CC133	96.573	321	11	0	1	321	1863	2183	0	626		
B176_F121_Y02_CC133_01310	CC133	96.594	323	11	0	1	323	1786	2108	0	629		
B068_F56_Y18_CC151_01676	CC151	97.523	323	8	0	1	323	184	506	0	632		
B071_F57_Y18_CC151_01876	CC151	97.523	323	8	0	1	323	184	506	0	632		
B134_F78_Y02_CC151_01446	CC151	97.523	323	8	0	1	323	184	506	0	632		
B145_F89_Y02_CC151_01767	CC151	97.523	323	8	0	1	323	184	506	0	632		
B151_F95_Y02_CC151_02274	CC151	97.214	323	9	0	1	323	184	506	0	629		
B179_F124_Y02_CC151_02090	CC151	97.523	323	8	0	1	323	184	506	0	632		
B184_F129_Y02_CC151_01809	CC151	97.523	323	8	0	1	323	184	506	0	632		
B001_F01_Y13_CC8_01882	CC8	98.142	323	6	0	1	323	1864	2186	0	640		
B002_F01_Y13_CC8_02180	CC8	98.142	323	6	0	1	323	1864	2186	0	640		
B013_F09_Y13_CC8_02357	CC8	98.142	323	6	0	1	323	1864	2186	0	640		
B031_F25_Y13_CC8_02272	CC8	98.142	323	6	0	1	323	1864	2186	0	640		
B135_F79_Y02_CC8_02309	CC8	97.833	323	7	0	1	323	1864	2186	0	638		
B138_F82_Y02_CC8_00670	CC8	97.833	323	7	0	1	323	1020	1342	0	641		
B005_F04_Y13_CC97_01193	CC97	98.142	323	6	0	1	323	1864	2186	0	641		
B019_F14_Y13_CC97_01056	CC97	98.142	323	6	0	1	323	1864	2186	0	641		
B025_F13_Y13_CC97_01458	CC97	98.142	323	6	0	1	323	1864	2186	0	641		
B026_F20_Y13_CC97_01745	CC97	98.142	323	6	0	1	323	1864	2186	0	641		
B029_F23_Y13_CC97_02146	CC97	98.142	323	6	0	1	323	1864	2186	0	641		
B034_F19_Y13_CC97_01726	CC97	97.523	323	8	0	1	323	1864	2186	0	634		
B046_F35_Y13_CC97_00211	CC97	98.142	323	6	0	1	323	1864	2186	0	641		
B047_F36_Y13_CC97_00545	CC97	98.142	323	6	0	1	323	1864	2186	0	641		
B062_F49_Y13_CC97_01144	CC97	98.142	323	6	0	1	323	1864	2186	0	640		
B067_F55_Y18_CC97_00557	CC97	98.142	323	6	0	1	323	1864	2186	0	641		
B069_F55_Y18_CC97_00792	CC97	98.142	323	6	0	1	323	1864	2186	0	641		
B073_F55_Y18_CC97_01343	CC97	98.142	323	6	0	1	323	1864	2186	0	641		
B074_F55_Y18_CC97_00883	CC97	98.142	323	6	0	1	323	1864	2186	0	641		
B077_F60_Y18_CC97_00908	CC97	98.142	323	6	0	1	323	1864	2186	0	641		
B079_F62_Y18_CC97_01765	CC97	98.142	323	6	0	1	323	1864	2186	0	641		
B080_F62_Y18_CC97_01134	CC97	98.142	323	6	0	1	323	1864	2186	0	641		
B081_F62_Y18_CC97_00972	CC97	98.142	323	6	0	1	323	1864	2186	0	641		
B110_F62_Y18_CC97_02101	CC97	98.142	323	6	0	1	323	1864	2186	0	641		
B116_F62_Y18_CC97_00562	CC97	98.142	323	6	0	1	323	1864	2186	0	641		
B117_F62_Y18_CC97_00762	CC97	98.142	323	6	0	1	323	1864	2186	0	641		
B118_F62_Y18_CC97_01263	CC97	98.142	323	6	0	1	323	1864	2186	0	641		
B120_F62_Y18_CC97_01519	CC97	98.142	323	6	0	1	323	1864	2186	0	641		
B131_F75_Y02_CC97_01491	CC97	97.523	323	8	0	1	323	1864	2186	0	634		
B141_F85_Y02_CC97_02208	CC97	98.142	323	6	0	1	323	1864	2186	0	641		
B158_F102_Y02_CC97_01374	CC97	98.142	323	6	0	1	323	1864	2186	0	641		
B164_F108_Y02_CC97_01530	CC97	98.142	323	6	0	1	323	1864	2186	0	641		
B180_F125_Y02_CC97_00872	CC97	98.142	323	6	0	1	323	1864	2186	0	641		
													
hypothetical protein C													
subject_id	CC	pct_identity	aln_length	n_of_mismatches	gap_openings	q_start	q_end	s_start	s_end	e_value	bit_score		
B003_F02_Y13_CC1_00252	CC1	100	152	0	0	1	152	1	152	1.73E-104	291		
B004_F03_Y13_CC1_02106	CC1	100	152	0	0	1	152	1	152	1.73E-104	291		
B006_F05_Y13_CC1_02164	CC1	100	152	0	0	1	152	1	152	1.78E-104	291		
B007_F02_Y13_CC1_02489	CC1	100	152	0	0	1	152	1	152	1.72E-104	291		
B008_F05_Y13_CC1_01619	CC1	100	152	0	0	1	152	1	152	1.73E-104	291		
B009_F07_Y13_CC1_02371	CC1	100	152	0	0	1	152	1	152	1.73E-104	291		
B010_F07_Y13_CC1_00898	CC1	100	152	0	0	1	152	1	152	1.73E-104	291		
B011_F03_Y13_CC1_00799	CC1	100	152	0	0	1	152	1	152	1.76E-104	291		
B012_F08_Y13_CC1_00847	CC1	100	152	0	0	1	152	1	152	1.70E-104	291		
B014_F10_Y13_CC1_02566	CC1	100	152	0	0	1	152	1	152	1.73E-104	291		
B016_F12_Y13_CC1_02296	CC1	100	152	0	0	1	152	1	152	1.69E-104	291		
B017_F134_Y13_CC1_02186	CC1	100	152	0	0	1	152	1	152	1.76E-104	291		
B018_F13_Y13_CC1_02411	CC1	100	152	0	0	1	152	1	152	1.73E-104	291		
B020_F15_Y13_CC1_02158	CC1	100	152	0	0	1	152	1	152	1.75E-104	291		
B021_F16_Y13_CC1_02268	CC1	100	152	0	0	1	152	1	152	1.75E-104	291		
B022_F17_Y13_CC1_02257	CC1	100	152	0	0	1	152	1	152	1.80E-104	291		
B024_F19_Y13_CC1_02130	CC1	100	152	0	0	1	152	1	152	1.80E-104	291		
B028_F22_Y13_CC1_02293	CC1	100	152	0	0	1	152	1	152	1.73E-104	291		
B030_F24_Y13_CC1_01469	CC1	100	152	0	0	1	152	1	152	1.77E-104	291		
B032_F26_Y13_CC1_01254	CC1	100	152	0	0	1	152	1	152	1.76E-104	291		
B033_F08_Y13_CC1_01827	CC1	100	152	0	0	1	152	1	152	1.81E-104	291		
B035_F27_Y13_CC1_01992	CC1	100	152	0	0	1	152	1	152	1.75E-104	291		
B036_F27_Y13_CC1_01780	CC1	100	152	0	0	1	152	1	152	1.72E-104	291		
B037_F28_Y13_CC1_02186	CC1	100	152	0	0	1	152	1	152	1.82E-104	291		
B038_F29_Y13_CC1_00792	CC1	100	152	0	0	1	152	1	152	1.73E-104	291		
B039_F29_Y13_CC1_02399	CC1	100	152	0	0	1	152	1	152	1.73E-104	291		
B040_F30_Y13_CC1_02284	CC1	100	152	0	0	1	152	1	152	1.73E-104	291		
B041_F31_Y13_CC1_02260	CC1	100	152	0	0	1	152	1	152	1.72E-104	291		
B042_F32_Y13_CC1_01958	CC1	100	152	0	0	1	152	1	152	1.76E-104	291		
B043_F33_Y13_CC1_00374	CC1	100	152	0	0	1	152	1	152	1.76E-104	291		
B044_F33_Y13_CC1_02008	CC1	100	152	0	0	1	152	1	152	1.73E-104	291		
B045_F34_Y13_CC1_01265	CC1	100	152	0	0	1	152	1	152	1.76E-104	291		
B047_F37_Y13_CC1_02352	CC1	100	152	0	0	1	152	1	152	1.73E-104	291		
B048_F37_Y13_CC1_01057	CC1	100	152	0	0	1	152	1	152	1.74E-104	291		
B050_F39_Y13_CC1_00009	CC1	100	152	0	0	1	152	1	152	1.75E-104	291		
B051_F40_Y13_CC1_02563	CC1	100	152	0	0	1	152	1	152	1.76E-104	291		
B052_F41_Y13_CC1_01353	CC1	100	152	0	0	1	152	1	152	1.71E-104	291		
B053_F06_Y13_CC1_01080	CC1	100	152	0	0	1	152	1	152	1.74E-104	291		
B054_F42_Y13_CC1_02426	CC1	100	152	0	0	1	152	1	152	1.73E-104	291		
B055_F43_Y13_CC1_01627	CC1	100	152	0	0	1	152	1	152	1.73E-104	291		
B056_F44_Y13_CC1_01148	CC1	100	152	0	0	1	152	1	152	1.77E-104	291		
B057_F45_Y13_CC1_00604	CC1	100	152	0	0	1	152	1	152	1.75E-104	291		
B058_F46_Y13_CC1_02085	CC1	100	152	0	0	1	152	1	152	1.76E-104	291		
B059_F47_Y13_CC1_00958	CC1	100	152	0	0	1	152	1	152	1.75E-104	291		
B060_F48_Y13_CC1_01016	CC1	100	152	0	0	1	152	1	152	1.76E-104	291		
B061_F48_Y13_CC1_00824	CC1	100	152	0	0	1	152	1	152	1.76E-104	291		
B063_F50_Y13_CC1_02145	CC1	100	152	0	0	1	152	1	152	1.76E-104	291		
B064_F51_Y13_CC1_02349	CC1	100	152	0	0	1	152	1	152	1.75E-104	291		
B065_F52_Y13_CC1_00116	CC1	100	152	0	0	1	152	1	152	1.77E-104	291		
B066_F54_Y18_CC1_01477	CC1	100	152	0	0	1	152	1	152	1.68E-104	291		
B070_F54_Y18_CC1_02209	CC1	100	152	0	0	1	152	1	152	1.68E-104	291		
B076_F59_Y18_CC1_00213	CC1	100	152	0	0	1	152	1	152	1.72E-104	291		
B078_F61_Y18_CC1_02291	CC1	100	152	0	0	1	152	1	152	1.72E-104	291		
B082_F63_Y18_CC1_02127	CC1	100	152	0	0	1	152	1	152	1.76E-104	291		
B083_F63_Y18_CC1_02349	CC1	100	152	0	0	1	152	1	152	1.73E-104	291		
B084_F64_Y18_CC1_00101	CC1	100	152	0	0	1	152	1	152	1.76E-104	291		
B085_F65_Y18_CC1_01812	CC1	100	152	0	0	1	152	1	152	1.75E-104	291		
B086_F66_Y18_CC1_01901	CC1	100	152	0	0	1	152	1	152	1.77E-104	291		
B087_F65_Y18_CC1_02126	CC1	100	152	0	0	1	152	1	152	1.75E-104	291		
B088_F65_Y18_CC1_00734	CC1	100	152	0	0	1	152	1	152	1.76E-104	291		
B089_F65_Y18_CC1_00471	CC1	100	152	0	0	1	152	1	152	1.76E-104	291		
B090_F67_Y18_CC1_01838	CC1	100	152	0	0	1	152	1	152	1.73E-104	291		
B091_F67_Y18_CC1_00575	CC1	100	152	0	0	1	152	1	152	1.76E-104	291		
B092_F65_Y18_CC1_00106	CC1	100	152	0	0	1	152	1	152	1.75E-104	291		
B093_F65_Y18_CC1_01806	CC1	100	152	0	0	1	152	1	152	1.72E-104	291		
B094_F65_Y18_CC1_02356	CC1	100	152	0	0	1	152	1	152	1.74E-104	291		
B095_F68_Y18_CC1_01506	CC1	100	152	0	0	1	152	1	152	1.75E-104	291		
B096_F68_Y18_CC1_00144	CC1	100	152	0	0	1	152	1	152	1.75E-104	291		
B097_F63_Y18_CC1_02125	CC1	100	152	0	0	1	152	1	152	1.73E-104	291		
B098_F69_Y18_CC1_02028	CC1	100	152	0	0	1	152	1	152	1.73E-104	291		
B099_F69_Y18_CC1_01477	CC1	100	152	0	0	1	152	1	152	1.76E-104	291		
B100_F64_Y18_CC1_01882	CC1	100	152	0	0	1	152	1	152	1.75E-104	291		
B101_F64_Y18_CC1_02466	CC1	100	152	0	0	1	152	1	152	1.76E-104	291		
B102_F65_Y18_CC1_01854	CC1	100	152	0	0	1	152	1	152	1.72E-104	291		
B103_F65_Y18_CC1_00345	CC1	100	152	0	0	1	152	1	152	1.74E-104	291		
B104_F65_Y18_CC1_01153	CC1	100	152	0	0	1	152	1	152	1.73E-104	291		
B105_F65_Y18_CC1_02244	CC1	100	152	0	0	1	152	1	152	1.75E-104	291		
B106_F65_Y18_CC1_02154	CC1	100	152	0	0	1	152	1	152	1.73E-104	291		
B107_F70_Y18_CC1_01011	CC1	100	152	0	0	1	152	1	152	1.73E-104	291		
B108_F62_Y18_CC1_00350	CC1	100	152	0	0	1	152	1	152	1.73E-104	291		
B109_F62_Y18_CC1_00610	CC1	100	152	0	0	1	152	1	152	1.75E-104	291		
B111_F70_Y18_CC1_01908	CC1	100	152	0	0	1	152	1	152	1.70E-104	291		
B112_F70_Y18_CC1_02207	CC1	100	152	0	0	1	152	1	152	1.69E-104	291		
B113_F70_Y18_CC1_01626	CC1	100	152	0	0	1	152	1	152	1.78E-104	291		
B114_F66_Y18_CC1_01155	CC1	100	152	0	0	1	152	1	152	1.72E-104	291		
B115_F65_Y18_CC1_00831	CC1	100	152	0	0	1	152	1	152	1.72E-104	291		
B119_F62_Y18_CC1_00926	CC1	100	152	0	0	1	152	1	152	1.77E-104	291		
B121_F62_Y18_CC1_01848	CC1	100	152	0	0	1	152	1	152	1.72E-104	291		
B122_F71_Y18_CC1_01585	CC1	100	152	0	0	1	152	1	152	1.74E-104	291		
B123_F69_Y18_CC1_01967	CC1	100	152	0	0	1	152	1	152	1.73E-104	291		
B124_F69_Y18_CC1_01328	CC1	100	152	0	0	1	152	1	152	1.75E-104	291		
B125_F72_Y18_CC1_02238	CC1	100	152	0	0	1	152	1	152	1.72E-104	291		
B126_F73_Y18_CC1_00143	CC1	100	152	0	0	1	152	1	152	1.75E-104	291		
B127_F63_Y18_CC1_02203	CC1	100	152	0	0	1	152	1	152	1.69E-104	291		
B128_F63_Y18_CC1_02451	CC1	100	152	0	0	1	152	1	152	1.69E-104	291		
B129_F63_Y18_CC1_01127	CC1	100	152	0	0	1	152	1	152	1.70E-104	291		
B130_F74_Y02_CC1_00925	CC1	100	152	0	0	1	152	1	152	1.74E-104	291		
B133_F77_Y02_CC1_02291	CC1	100	152	0	0	1	152	1	152	1.69E-104	291		
B136_F80_Y02_CC1_01610	CC1	100	152	0	0	1	152	1	152	1.75E-104	291		
B139_F83_Y02_CC1_01531	CC1	100	152	0	0	1	152	1	152	1.79E-104	291		
B140_F84_Y02_CC1_00725	CC1	100	152	0	0	1	152	1	152	1.73E-104	291		
B142_F86_Y02_CC1_01579	CC1	100	152	0	0	1	152	1	152	1.74E-104	291		
B143_F87_Y02_CC1_02310	CC1	100	152	0	0	1	152	1	152	1.74E-104	291		
B144_F88_Y02_CC1_01679	CC1	100	152	0	0	1	152	1	152	1.72E-104	291		
B146_F90_Y02_CC1_02340	CC1	100	152	0	0	1	152	1	152	1.73E-104	291		
B147_F91_Y02_CC1_02050	CC1	100	152	0	0	1	152	1	152	1.71E-104	291		
B148_F92_Y02_CC1_01091	CC1	100	152	0	0	1	152	1	152	1.72E-104	291		
B149_F93_Y02_CC1_00773	CC1	100	152	0	0	1	152	1	152	1.73E-104	291		
B150_F94_Y02_CC1_00002	CC1	100	152	0	0	1	152	1	152	1.69E-104	291		
B152_F96_Y02_CC1_01890	CC1	100	152	0	0	1	152	1	152	1.77E-104	291		
B153_F97_Y02_CC1_02374	CC1	100	152	0	0	1	152	1	152	1.69E-104	291		
B154_F98_Y02_CC1_00484	CC1	100	152	0	0	1	152	1	152	1.75E-104	291		
B155_F99_Y02_CC1_02196	CC1	100	152	0	0	1	152	1	152	1.74E-104	291		
B156_F100_Y02_CC1_01797	CC1	100	152	0	0	1	152	1	152	1.72E-104	291		
B157_F101_Y02_CC1_02444	CC1	100	152	0	0	1	152	1	152	1.75E-104	291		
B159_F103_Y02_CC1_01504	CC1	100	152	0	0	1	152	1	152	1.69E-104	291		
B160_F104_Y02_CC1_00223	CC1	100	152	0	0	1	152	1	152	1.73E-104	291		
B161_F105_Y02_CC1_01857	CC1	100	152	0	0	1	152	1	152	1.70E-104	291		
B162_F106_Y02_CC1_02111	CC1	100	152	0	0	1	152	1	152	1.72E-104	291		
B163_F107_Y02_CC1_01782	CC1	100	152	0	0	1	152	1	152	1.72E-104	291		
B165_F109_Y02_CC1_02057	CC1	100	152	0	0	1	152	1	152	1.72E-104	291		
B166_F111_Y02_CC1_02361	CC1	100	152	0	0	1	152	1	152	1.73E-104	291		
B167_F112_Y02_CC1_02290	CC1	100	152	0	0	1	152	1	152	1.69E-104	291		
B168_F113_Y02_CC1_02328	CC1	100	152	0	0	1	152	1	152	1.72E-104	291		
B169_F114_Y02_CC1_00477	CC1	100	152	0	0	1	152	1	152	1.71E-104	291		
B170_F115_Y02_CC1_00002	CC1	100	152	0	0	1	152	1	152	1.75E-104	291		
B171_F116_Y02_CC1_02284	CC1	100	152	0	0	1	152	1	152	1.73E-104	291		
B172_F117_Y02_CC1_00447	CC1	100	152	0	0	1	152	1	152	1.76E-104	291		
B173_F118_Y02_CC1_02389	CC1	100	152	0	0	1	152	1	152	1.73E-104	291		
B174_F119_Y02_CC1_00517	CC1	100	152	0	0	1	152	1	152	1.72E-104	291		
B175_F120_Y02_CC1_00255	CC1	100	152	0	0	1	152	1	152	1.75E-104	291		
B177_F122_Y02_CC1_01775	CC1	100	152	0	0	1	152	1	152	1.75E-104	291		
B178_F123_Y02_CC1_02044	CC1	100	152	0	0	1	152	1	152	1.75E-104	291		
B181_F126_Y02_CC1_02260	CC1	100	152	0	0	1	152	1	152	1.73E-104	291		
B182_F127_Y02_CC1_00879	CC1	100	152	0	0	1	152	1	152	1.72E-104	291		
B183_F128_Y02_CC1_01918	CC1	100	152	0	0	1	152	1	152	1.70E-104	291		
B185_F130_Y02_CC1_02406	CC1	100	152	0	0	1	152	1	152	1.73E-104	291		
B186_F131_Y02_CC1_02447	CC1	100	152	0	0	1	152	1	152	1.70E-104	291		
B187_F132_Y02_CC1_02229	CC1	100	152	0	0	1	152	1	152	1.69E-104	291		
B188_F133_Y02_CC1_02395	CC1	100	152	0	0	1	152	1	152	1.69E-104	291		
B027_F21_Y13_CC133_02508	CC133	96.711	152	5	0	1	152	1	152	1.79E-99	279		
B176_F121_Y02_CC133_01042	CC133	96.711	152	5	0	1	152	1	152	1.75E-99	279		
B068_F56_Y18_CC151_00117	CC151	94.737	152	8	0	1	152	1	152	2.20E-64	190		
B071_F57_Y18_CC151_02341	CC151	94.737	152	8	0	1	152	1	152	2.19E-64	190		
B134_F78_Y02_CC151_00075	CC151	94.737	152	8	0	1	152	1	152	2.13E-64	190		
B145_F89_Y02_CC151_00966	CC151	94.737	152	8	0	1	152	1	152	2.12E-64	190		
